genome	target_illumina_depth	polishing	remaining_errors
ATCC_BAA-679_Listeria_monocytogenes	12.8	Pilon	73
ATCC_10708_Salmonella_enterica	12.9	Polypolish	481
ATCC_10708_Salmonella_enterica	12.9	Polypolish-careful	561
ATCC_10708_Salmonella_enterica	12.9	pypolca	126
ATCC_10708_Salmonella_enterica	12.9	pypolca-careful	193
ATCC_10708_Salmonella_enterica	12.9	HyPo	609
ATCC_10708_Salmonella_enterica	12.9	FMLRC2	1417
ATCC_10708_Salmonella_enterica	12.9	NextPolish	272
ATCC_10708_Salmonella_enterica	12.9	Pilon	550
ATCC_14035_Vibrio_cholerae	12.9	Polypolish	333
ATCC_14035_Vibrio_cholerae	12.9	Polypolish-careful	480
ATCC_14035_Vibrio_cholerae	12.9	pypolca	98
ATCC_14035_Vibrio_cholerae	12.9	pypolca-careful	149
ATCC_14035_Vibrio_cholerae	12.9	HyPo	450
ATCC_14035_Vibrio_cholerae	12.9	FMLRC2	1198
ATCC_14035_Vibrio_cholerae	12.9	NextPolish	134
ATCC_14035_Vibrio_cholerae	12.9	Pilon	653
ATCC_17802_Vibrio_parahaemolyticus	12.9	Polypolish	372
ATCC_17802_Vibrio_parahaemolyticus	12.9	Polypolish-careful	422
ATCC_17802_Vibrio_parahaemolyticus	12.9	pypolca	73
ATCC_17802_Vibrio_parahaemolyticus	12.9	pypolca-careful	144
ATCC_17802_Vibrio_parahaemolyticus	12.9	HyPo	454
ATCC_17802_Vibrio_parahaemolyticus	12.9	FMLRC2	1375
ATCC_17802_Vibrio_parahaemolyticus	12.9	NextPolish	205
ATCC_17802_Vibrio_parahaemolyticus	12.9	Pilon	379
ATCC_19119_Listeria_ivanovii	12.9	Polypolish	181
ATCC_19119_Listeria_ivanovii	12.9	Polypolish-careful	195
ATCC_19119_Listeria_ivanovii	12.9	pypolca	53
ATCC_19119_Listeria_ivanovii	12.9	pypolca-careful	80
ATCC_19119_Listeria_ivanovii	12.9	HyPo	194
ATCC_19119_Listeria_ivanovii	12.9	FMLRC2	717
ATCC_19119_Listeria_ivanovii	12.9	NextPolish	159
ATCC_19119_Listeria_ivanovii	12.9	Pilon	157
ATCC_25922_Escherichia_coli	12.9	Polypolish	646
ATCC_25922_Escherichia_coli	12.9	Polypolish-careful	855
ATCC_25922_Escherichia_coli	12.9	pypolca	142
ATCC_25922_Escherichia_coli	12.9	pypolca-careful	263
ATCC_25922_Escherichia_coli	12.9	HyPo	755
ATCC_25922_Escherichia_coli	12.9	FMLRC2	2096
ATCC_25922_Escherichia_coli	12.9	NextPolish	247
ATCC_25922_Escherichia_coli	12.9	Pilon	978
ATCC_33560_Campylobacter_jejuni	12.9	Polypolish	263
ATCC_33560_Campylobacter_jejuni	12.9	Polypolish-careful	349
ATCC_33560_Campylobacter_jejuni	12.9	pypolca	43
ATCC_33560_Campylobacter_jejuni	12.9	pypolca-careful	105
ATCC_33560_Campylobacter_jejuni	12.9	HyPo	300
ATCC_33560_Campylobacter_jejuni	12.9	FMLRC2	956
ATCC_33560_Campylobacter_jejuni	12.9	NextPolish	58
ATCC_33560_Campylobacter_jejuni	12.9	Pilon	230
ATCC_35221_Campylobacter_lari	12.9	Polypolish	186
ATCC_35221_Campylobacter_lari	12.9	Polypolish-careful	241
ATCC_35221_Campylobacter_lari	12.9	pypolca	31
ATCC_35221_Campylobacter_lari	12.9	pypolca-careful	68
ATCC_35221_Campylobacter_lari	12.9	HyPo	222
ATCC_35221_Campylobacter_lari	12.9	FMLRC2	606
ATCC_35221_Campylobacter_lari	12.9	NextPolish	48
ATCC_35221_Campylobacter_lari	12.9	Pilon	183
ATCC_35897_Listeria_welshimeri	12.9	Polypolish	76
ATCC_35897_Listeria_welshimeri	12.9	Polypolish-careful	88
ATCC_35897_Listeria_welshimeri	12.9	pypolca	20
ATCC_35897_Listeria_welshimeri	12.9	pypolca-careful	39
ATCC_35897_Listeria_welshimeri	12.9	HyPo	93
ATCC_35897_Listeria_welshimeri	12.9	FMLRC2	451
ATCC_35897_Listeria_welshimeri	12.9	NextPolish	62
ATCC_35897_Listeria_welshimeri	12.9	Pilon	562
ATCC_BAA-679_Listeria_monocytogenes	12.9	Polypolish	104
ATCC_BAA-679_Listeria_monocytogenes	12.9	Polypolish-careful	116
ATCC_BAA-679_Listeria_monocytogenes	12.9	pypolca	27
ATCC_BAA-679_Listeria_monocytogenes	12.9	pypolca-careful	39
ATCC_BAA-679_Listeria_monocytogenes	12.9	HyPo	105
ATCC_BAA-679_Listeria_monocytogenes	12.9	FMLRC2	405
ATCC_BAA-679_Listeria_monocytogenes	12.9	NextPolish	149
ATCC_BAA-679_Listeria_monocytogenes	12.9	Pilon	74
ATCC_10708_Salmonella_enterica	13.0	Polypolish	486
ATCC_10708_Salmonella_enterica	13.0	Polypolish-careful	584
ATCC_10708_Salmonella_enterica	13.0	pypolca	136
ATCC_10708_Salmonella_enterica	13.0	pypolca-careful	213
ATCC_10708_Salmonella_enterica	13.0	HyPo	570
ATCC_10708_Salmonella_enterica	13.0	FMLRC2	1321
ATCC_10708_Salmonella_enterica	13.0	NextPolish	241
ATCC_10708_Salmonella_enterica	13.0	Pilon	438
ATCC_14035_Vibrio_cholerae	13.0	Polypolish	354
ATCC_14035_Vibrio_cholerae	13.0	Polypolish-careful	492
ATCC_14035_Vibrio_cholerae	13.0	pypolca	88
ATCC_14035_Vibrio_cholerae	13.0	pypolca-careful	141
ATCC_14035_Vibrio_cholerae	13.0	HyPo	393
ATCC_14035_Vibrio_cholerae	13.0	FMLRC2	1058
ATCC_14035_Vibrio_cholerae	13.0	NextPolish	141
ATCC_14035_Vibrio_cholerae	13.0	Pilon	603
ATCC_17802_Vibrio_parahaemolyticus	13.0	Polypolish	337
ATCC_17802_Vibrio_parahaemolyticus	13.0	Polypolish-careful	385
ATCC_17802_Vibrio_parahaemolyticus	13.0	pypolca	72
ATCC_17802_Vibrio_parahaemolyticus	13.0	pypolca-careful	125
ATCC_17802_Vibrio_parahaemolyticus	13.0	HyPo	448
ATCC_17802_Vibrio_parahaemolyticus	13.0	FMLRC2	1366
ATCC_17802_Vibrio_parahaemolyticus	13.0	NextPolish	215
ATCC_17802_Vibrio_parahaemolyticus	13.0	Pilon	620
ATCC_19119_Listeria_ivanovii	13.0	Polypolish	159
ATCC_19119_Listeria_ivanovii	13.0	Polypolish-careful	173
ATCC_19119_Listeria_ivanovii	13.0	pypolca	39
ATCC_19119_Listeria_ivanovii	13.0	pypolca-careful	77
ATCC_19119_Listeria_ivanovii	13.0	HyPo	159
ATCC_19119_Listeria_ivanovii	13.0	FMLRC2	567
ATCC_19119_Listeria_ivanovii	13.0	NextPolish	123
ATCC_19119_Listeria_ivanovii	13.0	Pilon	139
ATCC_25922_Escherichia_coli	13.0	Polypolish	642
ATCC_25922_Escherichia_coli	13.0	Polypolish-careful	857
ATCC_25922_Escherichia_coli	13.0	pypolca	136
ATCC_25922_Escherichia_coli	13.0	pypolca-careful	282
ATCC_25922_Escherichia_coli	13.0	HyPo	684
ATCC_25922_Escherichia_coli	13.0	FMLRC2	2134
ATCC_25922_Escherichia_coli	13.0	NextPolish	253
ATCC_25922_Escherichia_coli	13.0	Pilon	1161
ATCC_33560_Campylobacter_jejuni	13.0	Polypolish	273
ATCC_33560_Campylobacter_jejuni	13.0	Polypolish-careful	359
ATCC_33560_Campylobacter_jejuni	13.0	pypolca	43
ATCC_33560_Campylobacter_jejuni	13.0	pypolca-careful	107
ATCC_33560_Campylobacter_jejuni	13.0	HyPo	315
ATCC_33560_Campylobacter_jejuni	13.0	FMLRC2	729
ATCC_33560_Campylobacter_jejuni	13.0	NextPolish	74
ATCC_33560_Campylobacter_jejuni	13.0	Pilon	226
ATCC_35221_Campylobacter_lari	13.0	Polypolish	174
ATCC_35221_Campylobacter_lari	13.0	Polypolish-careful	228
ATCC_35221_Campylobacter_lari	13.0	pypolca	32
ATCC_35221_Campylobacter_lari	13.0	pypolca-careful	70
ATCC_35221_Campylobacter_lari	13.0	HyPo	229
ATCC_35221_Campylobacter_lari	13.0	FMLRC2	733
ATCC_35221_Campylobacter_lari	13.0	NextPolish	31
ATCC_35221_Campylobacter_lari	13.0	Pilon	184
ATCC_35897_Listeria_welshimeri	13.0	Polypolish	58
ATCC_35897_Listeria_welshimeri	13.0	Polypolish-careful	69
ATCC_35897_Listeria_welshimeri	13.0	pypolca	20
ATCC_35897_Listeria_welshimeri	13.0	pypolca-careful	29
ATCC_35897_Listeria_welshimeri	13.0	HyPo	100
ATCC_35897_Listeria_welshimeri	13.0	FMLRC2	467
ATCC_35897_Listeria_welshimeri	13.0	NextPolish	61
ATCC_35897_Listeria_welshimeri	13.0	Pilon	53
ATCC_BAA-679_Listeria_monocytogenes	13.0	Polypolish	96
ATCC_BAA-679_Listeria_monocytogenes	13.0	Polypolish-careful	109
ATCC_BAA-679_Listeria_monocytogenes	13.0	pypolca	18
ATCC_BAA-679_Listeria_monocytogenes	13.0	pypolca-careful	35
ATCC_BAA-679_Listeria_monocytogenes	13.0	HyPo	97
ATCC_BAA-679_Listeria_monocytogenes	13.0	FMLRC2	314
ATCC_BAA-679_Listeria_monocytogenes	13.0	NextPolish	94
ATCC_BAA-679_Listeria_monocytogenes	13.0	Pilon	67
ATCC_10708_Salmonella_enterica	13.1	Polypolish	543
ATCC_10708_Salmonella_enterica	13.1	Polypolish-careful	622
ATCC_10708_Salmonella_enterica	13.1	pypolca	152
ATCC_10708_Salmonella_enterica	13.1	pypolca-careful	230
ATCC_10708_Salmonella_enterica	13.1	HyPo	561
ATCC_10708_Salmonella_enterica	13.1	FMLRC2	1496
ATCC_10708_Salmonella_enterica	13.1	NextPolish	246
ATCC_10708_Salmonella_enterica	13.1	Pilon	491
ATCC_14035_Vibrio_cholerae	13.1	Polypolish	328
ATCC_14035_Vibrio_cholerae	13.1	Polypolish-careful	464
ATCC_14035_Vibrio_cholerae	13.1	pypolca	89
ATCC_14035_Vibrio_cholerae	13.1	pypolca-careful	146
ATCC_14035_Vibrio_cholerae	13.1	HyPo	405
ATCC_14035_Vibrio_cholerae	13.1	FMLRC2	1263
ATCC_14035_Vibrio_cholerae	13.1	NextPolish	155
ATCC_14035_Vibrio_cholerae	13.1	Pilon	337
ATCC_17802_Vibrio_parahaemolyticus	13.1	Polypolish	322
ATCC_17802_Vibrio_parahaemolyticus	13.1	Polypolish-careful	385
ATCC_17802_Vibrio_parahaemolyticus	13.1	pypolca	64
ATCC_17802_Vibrio_parahaemolyticus	13.1	pypolca-careful	135
ATCC_17802_Vibrio_parahaemolyticus	13.1	HyPo	450
ATCC_17802_Vibrio_parahaemolyticus	13.1	FMLRC2	1140
ATCC_17802_Vibrio_parahaemolyticus	13.1	NextPolish	200
ATCC_17802_Vibrio_parahaemolyticus	13.1	Pilon	363
ATCC_19119_Listeria_ivanovii	13.1	Polypolish	175
ATCC_19119_Listeria_ivanovii	13.1	Polypolish-careful	189
ATCC_19119_Listeria_ivanovii	13.1	pypolca	53
ATCC_19119_Listeria_ivanovii	13.1	pypolca-careful	77
ATCC_19119_Listeria_ivanovii	13.1	HyPo	147
ATCC_19119_Listeria_ivanovii	13.1	FMLRC2	537
ATCC_19119_Listeria_ivanovii	13.1	NextPolish	150
ATCC_19119_Listeria_ivanovii	13.1	Pilon	137
ATCC_25922_Escherichia_coli	13.1	Polypolish	610
ATCC_25922_Escherichia_coli	13.1	Polypolish-careful	827
ATCC_25922_Escherichia_coli	13.1	pypolca	119
ATCC_25922_Escherichia_coli	13.1	pypolca-careful	209
ATCC_25922_Escherichia_coli	13.1	HyPo	610
ATCC_25922_Escherichia_coli	13.1	FMLRC2	2173
ATCC_25922_Escherichia_coli	13.1	NextPolish	242
ATCC_25922_Escherichia_coli	13.1	Pilon	961
ATCC_33560_Campylobacter_jejuni	13.1	Polypolish	237
ATCC_33560_Campylobacter_jejuni	13.1	Polypolish-careful	329
ATCC_33560_Campylobacter_jejuni	13.1	pypolca	49
ATCC_33560_Campylobacter_jejuni	13.1	pypolca-careful	97
ATCC_33560_Campylobacter_jejuni	13.1	HyPo	266
ATCC_33560_Campylobacter_jejuni	13.1	FMLRC2	1003
ATCC_33560_Campylobacter_jejuni	13.1	NextPolish	46
ATCC_33560_Campylobacter_jejuni	13.1	Pilon	223
ATCC_35221_Campylobacter_lari	13.1	Polypolish	184
ATCC_35221_Campylobacter_lari	13.1	Polypolish-careful	237
ATCC_35221_Campylobacter_lari	13.1	pypolca	27
ATCC_35221_Campylobacter_lari	13.1	pypolca-careful	66
ATCC_35221_Campylobacter_lari	13.1	HyPo	221
ATCC_35221_Campylobacter_lari	13.1	FMLRC2	445
ATCC_35221_Campylobacter_lari	13.1	NextPolish	29
ATCC_35221_Campylobacter_lari	13.1	Pilon	171
ATCC_35897_Listeria_welshimeri	13.1	Polypolish	55
ATCC_35897_Listeria_welshimeri	13.1	Polypolish-careful	70
ATCC_35897_Listeria_welshimeri	13.1	pypolca	20
ATCC_35897_Listeria_welshimeri	13.1	pypolca-careful	24
ATCC_35897_Listeria_welshimeri	13.1	HyPo	75
ATCC_35897_Listeria_welshimeri	13.1	FMLRC2	355
ATCC_35897_Listeria_welshimeri	13.1	NextPolish	71
ATCC_35897_Listeria_welshimeri	13.1	Pilon	42
ATCC_BAA-679_Listeria_monocytogenes	13.1	Polypolish	96
ATCC_BAA-679_Listeria_monocytogenes	13.1	Polypolish-careful	107
ATCC_BAA-679_Listeria_monocytogenes	13.1	pypolca	21
ATCC_BAA-679_Listeria_monocytogenes	13.1	pypolca-careful	34
ATCC_BAA-679_Listeria_monocytogenes	13.1	HyPo	96
ATCC_BAA-679_Listeria_monocytogenes	13.1	FMLRC2	407
ATCC_BAA-679_Listeria_monocytogenes	13.1	NextPolish	70
ATCC_BAA-679_Listeria_monocytogenes	13.1	Pilon	78
ATCC_10708_Salmonella_enterica	13.2	Polypolish	455
ATCC_10708_Salmonella_enterica	13.2	Polypolish-careful	554
ATCC_10708_Salmonella_enterica	13.2	pypolca	125
ATCC_10708_Salmonella_enterica	13.2	pypolca-careful	192
ATCC_10708_Salmonella_enterica	13.2	HyPo	548
ATCC_10708_Salmonella_enterica	13.2	FMLRC2	1334
ATCC_10708_Salmonella_enterica	13.2	NextPolish	269
ATCC_10708_Salmonella_enterica	13.2	Pilon	630
ATCC_14035_Vibrio_cholerae	13.2	Polypolish	316
ATCC_14035_Vibrio_cholerae	13.2	Polypolish-careful	449
ATCC_14035_Vibrio_cholerae	13.2	pypolca	95
ATCC_14035_Vibrio_cholerae	13.2	pypolca-careful	141
ATCC_14035_Vibrio_cholerae	13.2	HyPo	441
ATCC_14035_Vibrio_cholerae	13.2	FMLRC2	1317
ATCC_14035_Vibrio_cholerae	13.2	NextPolish	116
ATCC_14035_Vibrio_cholerae	13.2	Pilon	322
ATCC_17802_Vibrio_parahaemolyticus	13.2	Polypolish	315
ATCC_17802_Vibrio_parahaemolyticus	13.2	Polypolish-careful	383
ATCC_17802_Vibrio_parahaemolyticus	13.2	pypolca	73
ATCC_17802_Vibrio_parahaemolyticus	13.2	pypolca-careful	134
ATCC_17802_Vibrio_parahaemolyticus	13.2	HyPo	480
ATCC_17802_Vibrio_parahaemolyticus	13.2	FMLRC2	1411
ATCC_17802_Vibrio_parahaemolyticus	13.2	NextPolish	193
ATCC_17802_Vibrio_parahaemolyticus	13.2	Pilon	343
ATCC_19119_Listeria_ivanovii	13.2	Polypolish	160
ATCC_19119_Listeria_ivanovii	13.2	Polypolish-careful	169
ATCC_19119_Listeria_ivanovii	13.2	pypolca	52
ATCC_19119_Listeria_ivanovii	13.2	pypolca-careful	80
ATCC_19119_Listeria_ivanovii	13.2	HyPo	183
ATCC_19119_Listeria_ivanovii	13.2	FMLRC2	614
ATCC_19119_Listeria_ivanovii	13.2	NextPolish	171
ATCC_19119_Listeria_ivanovii	13.2	Pilon	136
ATCC_25922_Escherichia_coli	13.2	Polypolish	630
ATCC_25922_Escherichia_coli	13.2	Polypolish-careful	854
ATCC_25922_Escherichia_coli	13.2	pypolca	118
ATCC_25922_Escherichia_coli	13.2	pypolca-careful	236
ATCC_25922_Escherichia_coli	13.2	HyPo	652
ATCC_25922_Escherichia_coli	13.2	FMLRC2	2114
ATCC_25922_Escherichia_coli	13.2	NextPolish	273
ATCC_25922_Escherichia_coli	13.2	Pilon	1155
ATCC_33560_Campylobacter_jejuni	13.2	Polypolish	233
ATCC_33560_Campylobacter_jejuni	13.2	Polypolish-careful	322
ATCC_33560_Campylobacter_jejuni	13.2	pypolca	47
ATCC_33560_Campylobacter_jejuni	13.2	pypolca-careful	101
ATCC_33560_Campylobacter_jejuni	13.2	HyPo	306
ATCC_33560_Campylobacter_jejuni	13.2	FMLRC2	819
ATCC_33560_Campylobacter_jejuni	13.2	NextPolish	69
ATCC_33560_Campylobacter_jejuni	13.2	Pilon	216
ATCC_35221_Campylobacter_lari	13.2	Polypolish	196
ATCC_35221_Campylobacter_lari	13.2	Polypolish-careful	249
ATCC_35221_Campylobacter_lari	13.2	pypolca	44
ATCC_35221_Campylobacter_lari	13.2	pypolca-careful	87
ATCC_35221_Campylobacter_lari	13.2	HyPo	220
ATCC_35221_Campylobacter_lari	13.2	FMLRC2	500
ATCC_35221_Campylobacter_lari	13.2	NextPolish	30
ATCC_35221_Campylobacter_lari	13.2	Pilon	190
ATCC_35897_Listeria_welshimeri	13.2	Polypolish	63
ATCC_35897_Listeria_welshimeri	13.2	Polypolish-careful	79
ATCC_35897_Listeria_welshimeri	13.2	pypolca	15
ATCC_35897_Listeria_welshimeri	13.2	pypolca-careful	21
ATCC_35897_Listeria_welshimeri	13.2	HyPo	55
ATCC_35897_Listeria_welshimeri	13.2	FMLRC2	398
ATCC_35897_Listeria_welshimeri	13.2	NextPolish	57
ATCC_35897_Listeria_welshimeri	13.2	Pilon	46
ATCC_BAA-679_Listeria_monocytogenes	13.2	Polypolish	110
ATCC_BAA-679_Listeria_monocytogenes	13.2	Polypolish-careful	123
ATCC_BAA-679_Listeria_monocytogenes	13.2	pypolca	23
ATCC_BAA-679_Listeria_monocytogenes	13.2	pypolca-careful	40
ATCC_BAA-679_Listeria_monocytogenes	13.2	HyPo	108
ATCC_BAA-679_Listeria_monocytogenes	13.2	FMLRC2	268
ATCC_BAA-679_Listeria_monocytogenes	13.2	NextPolish	114
ATCC_BAA-679_Listeria_monocytogenes	13.2	Pilon	89
ATCC_10708_Salmonella_enterica	13.3	Polypolish	474
ATCC_10708_Salmonella_enterica	13.3	Polypolish-careful	575
ATCC_10708_Salmonella_enterica	13.3	pypolca	135
ATCC_10708_Salmonella_enterica	13.3	pypolca-careful	212
ATCC_10708_Salmonella_enterica	13.3	HyPo	531
ATCC_10708_Salmonella_enterica	13.3	FMLRC2	1284
ATCC_10708_Salmonella_enterica	13.3	NextPolish	233
ATCC_10708_Salmonella_enterica	13.3	Pilon	545
ATCC_14035_Vibrio_cholerae	13.3	Polypolish	246
ATCC_14035_Vibrio_cholerae	13.3	Polypolish-careful	390
ATCC_14035_Vibrio_cholerae	13.3	pypolca	94
ATCC_14035_Vibrio_cholerae	13.3	pypolca-careful	139
ATCC_14035_Vibrio_cholerae	13.3	HyPo	387
ATCC_14035_Vibrio_cholerae	13.3	FMLRC2	1101
ATCC_14035_Vibrio_cholerae	13.3	NextPolish	137
ATCC_14035_Vibrio_cholerae	13.3	Pilon	635
ATCC_17802_Vibrio_parahaemolyticus	13.3	Polypolish	356
ATCC_17802_Vibrio_parahaemolyticus	13.3	Polypolish-careful	410
ATCC_17802_Vibrio_parahaemolyticus	13.3	pypolca	73
ATCC_17802_Vibrio_parahaemolyticus	13.3	pypolca-careful	130
ATCC_17802_Vibrio_parahaemolyticus	13.3	HyPo	470
ATCC_17802_Vibrio_parahaemolyticus	13.3	FMLRC2	1232
ATCC_17802_Vibrio_parahaemolyticus	13.3	NextPolish	173
ATCC_17802_Vibrio_parahaemolyticus	13.3	Pilon	1050
ATCC_19119_Listeria_ivanovii	13.3	Polypolish	154
ATCC_19119_Listeria_ivanovii	13.3	Polypolish-careful	166
ATCC_19119_Listeria_ivanovii	13.3	pypolca	61
ATCC_19119_Listeria_ivanovii	13.3	pypolca-careful	81
ATCC_19119_Listeria_ivanovii	13.3	HyPo	183
ATCC_19119_Listeria_ivanovii	13.3	FMLRC2	571
ATCC_19119_Listeria_ivanovii	13.3	NextPolish	179
ATCC_19119_Listeria_ivanovii	13.3	Pilon	139
ATCC_25922_Escherichia_coli	13.3	Polypolish	604
ATCC_25922_Escherichia_coli	13.3	Polypolish-careful	820
ATCC_25922_Escherichia_coli	13.3	pypolca	135
ATCC_25922_Escherichia_coli	13.3	pypolca-careful	234
ATCC_25922_Escherichia_coli	13.3	HyPo	634
ATCC_25922_Escherichia_coli	13.3	FMLRC2	1957
ATCC_25922_Escherichia_coli	13.3	NextPolish	249
ATCC_25922_Escherichia_coli	13.3	Pilon	612
ATCC_33560_Campylobacter_jejuni	13.3	Polypolish	269
ATCC_33560_Campylobacter_jejuni	13.3	Polypolish-careful	346
ATCC_33560_Campylobacter_jejuni	13.3	pypolca	57
ATCC_33560_Campylobacter_jejuni	13.3	pypolca-careful	115
ATCC_33560_Campylobacter_jejuni	13.3	HyPo	288
ATCC_33560_Campylobacter_jejuni	13.3	FMLRC2	972
ATCC_33560_Campylobacter_jejuni	13.3	NextPolish	62
ATCC_33560_Campylobacter_jejuni	13.3	Pilon	232
ATCC_35221_Campylobacter_lari	13.3	Polypolish	184
ATCC_35221_Campylobacter_lari	13.3	Polypolish-careful	240
ATCC_35221_Campylobacter_lari	13.3	pypolca	41
ATCC_35221_Campylobacter_lari	13.3	pypolca-careful	70
ATCC_35221_Campylobacter_lari	13.3	HyPo	211
ATCC_35221_Campylobacter_lari	13.3	FMLRC2	491
ATCC_35221_Campylobacter_lari	13.3	NextPolish	37
ATCC_35221_Campylobacter_lari	13.3	Pilon	192
ATCC_35897_Listeria_welshimeri	13.3	Polypolish	61
ATCC_35897_Listeria_welshimeri	13.3	Polypolish-careful	77
ATCC_35897_Listeria_welshimeri	13.3	pypolca	15
ATCC_35897_Listeria_welshimeri	13.3	pypolca-careful	26
ATCC_35897_Listeria_welshimeri	13.3	HyPo	72
ATCC_35897_Listeria_welshimeri	13.3	FMLRC2	436
ATCC_35897_Listeria_welshimeri	13.3	NextPolish	60
ATCC_35897_Listeria_welshimeri	13.3	Pilon	664
ATCC_BAA-679_Listeria_monocytogenes	13.3	Polypolish	92
ATCC_BAA-679_Listeria_monocytogenes	13.3	Polypolish-careful	104
ATCC_BAA-679_Listeria_monocytogenes	13.3	pypolca	21
ATCC_BAA-679_Listeria_monocytogenes	13.3	pypolca-careful	32
ATCC_BAA-679_Listeria_monocytogenes	13.3	HyPo	116
ATCC_BAA-679_Listeria_monocytogenes	13.3	FMLRC2	411
ATCC_BAA-679_Listeria_monocytogenes	13.3	NextPolish	105
ATCC_BAA-679_Listeria_monocytogenes	13.3	Pilon	153
ATCC_10708_Salmonella_enterica	13.4	Polypolish	462
ATCC_10708_Salmonella_enterica	13.4	Polypolish-careful	540
ATCC_10708_Salmonella_enterica	13.4	pypolca	128
ATCC_10708_Salmonella_enterica	13.4	pypolca-careful	190
ATCC_10708_Salmonella_enterica	13.4	HyPo	552
ATCC_10708_Salmonella_enterica	13.4	FMLRC2	1196
ATCC_10708_Salmonella_enterica	13.4	NextPolish	232
ATCC_10708_Salmonella_enterica	13.4	Pilon	433
ATCC_14035_Vibrio_cholerae	13.4	Polypolish	288
ATCC_14035_Vibrio_cholerae	13.4	Polypolish-careful	425
ATCC_14035_Vibrio_cholerae	13.4	pypolca	91
ATCC_14035_Vibrio_cholerae	13.4	pypolca-careful	144
ATCC_14035_Vibrio_cholerae	13.4	HyPo	421
ATCC_14035_Vibrio_cholerae	13.4	FMLRC2	1189
ATCC_14035_Vibrio_cholerae	13.4	NextPolish	158
ATCC_14035_Vibrio_cholerae	13.4	Pilon	993
ATCC_17802_Vibrio_parahaemolyticus	13.4	Polypolish	324
ATCC_17802_Vibrio_parahaemolyticus	13.4	Polypolish-careful	380
ATCC_17802_Vibrio_parahaemolyticus	13.4	pypolca	75
ATCC_17802_Vibrio_parahaemolyticus	13.4	pypolca-careful	122
ATCC_17802_Vibrio_parahaemolyticus	13.4	HyPo	454
ATCC_17802_Vibrio_parahaemolyticus	13.4	FMLRC2	968
ATCC_17802_Vibrio_parahaemolyticus	13.4	NextPolish	199
ATCC_17802_Vibrio_parahaemolyticus	13.4	Pilon	1076
ATCC_19119_Listeria_ivanovii	13.4	Polypolish	161
ATCC_19119_Listeria_ivanovii	13.4	Polypolish-careful	172
ATCC_19119_Listeria_ivanovii	13.4	pypolca	35
ATCC_19119_Listeria_ivanovii	13.4	pypolca-careful	69
ATCC_19119_Listeria_ivanovii	13.4	HyPo	164
ATCC_19119_Listeria_ivanovii	13.4	FMLRC2	610
ATCC_19119_Listeria_ivanovii	13.4	NextPolish	107
ATCC_19119_Listeria_ivanovii	13.4	Pilon	122
ATCC_25922_Escherichia_coli	13.4	Polypolish	621
ATCC_25922_Escherichia_coli	13.4	Polypolish-careful	818
ATCC_25922_Escherichia_coli	13.4	pypolca	131
ATCC_25922_Escherichia_coli	13.4	pypolca-careful	230
ATCC_25922_Escherichia_coli	13.4	HyPo	635
ATCC_25922_Escherichia_coli	13.4	FMLRC2	1817
ATCC_25922_Escherichia_coli	13.4	NextPolish	232
ATCC_25922_Escherichia_coli	13.4	Pilon	973
ATCC_33560_Campylobacter_jejuni	13.4	Polypolish	223
ATCC_33560_Campylobacter_jejuni	13.4	Polypolish-careful	297
ATCC_33560_Campylobacter_jejuni	13.4	pypolca	42
ATCC_33560_Campylobacter_jejuni	13.4	pypolca-careful	98
ATCC_33560_Campylobacter_jejuni	13.4	HyPo	253
ATCC_33560_Campylobacter_jejuni	13.4	FMLRC2	755
ATCC_33560_Campylobacter_jejuni	13.4	NextPolish	50
ATCC_33560_Campylobacter_jejuni	13.4	Pilon	885
ATCC_35221_Campylobacter_lari	13.4	Polypolish	176
ATCC_35221_Campylobacter_lari	13.4	Polypolish-careful	226
ATCC_35221_Campylobacter_lari	13.4	pypolca	33
ATCC_35221_Campylobacter_lari	13.4	pypolca-careful	64
ATCC_35221_Campylobacter_lari	13.4	HyPo	215
ATCC_35221_Campylobacter_lari	13.4	FMLRC2	442
ATCC_35221_Campylobacter_lari	13.4	NextPolish	31
ATCC_35221_Campylobacter_lari	13.4	Pilon	187
ATCC_35897_Listeria_welshimeri	13.4	Polypolish	68
ATCC_35897_Listeria_welshimeri	13.4	Polypolish-careful	76
ATCC_35897_Listeria_welshimeri	13.4	pypolca	16
ATCC_35897_Listeria_welshimeri	13.4	pypolca-careful	30
ATCC_35897_Listeria_welshimeri	13.4	HyPo	75
ATCC_35897_Listeria_welshimeri	13.4	FMLRC2	337
ATCC_35897_Listeria_welshimeri	13.4	NextPolish	59
ATCC_35897_Listeria_welshimeri	13.4	Pilon	564
ATCC_BAA-679_Listeria_monocytogenes	13.4	Polypolish	90
ATCC_BAA-679_Listeria_monocytogenes	13.4	Polypolish-careful	103
ATCC_BAA-679_Listeria_monocytogenes	13.4	pypolca	25
ATCC_BAA-679_Listeria_monocytogenes	13.4	pypolca-careful	34
ATCC_BAA-679_Listeria_monocytogenes	13.4	HyPo	100
ATCC_BAA-679_Listeria_monocytogenes	13.4	FMLRC2	419
ATCC_BAA-679_Listeria_monocytogenes	13.4	NextPolish	80
ATCC_BAA-679_Listeria_monocytogenes	13.4	Pilon	65
ATCC_10708_Salmonella_enterica	13.5	Polypolish	475
ATCC_10708_Salmonella_enterica	13.5	Polypolish-careful	566
ATCC_10708_Salmonella_enterica	13.5	pypolca	110
