genome	target_illumina_depth	polishing	remaining_errors
ATCC_10708_Salmonella_enterica	11.2	pypolca-careful+Polypolish-careful	3
ATCC_10708_Salmonella_enterica	11.2	pypolca+Polypolish-careful	23
ATCC_10708_Salmonella_enterica	11.2	pypolca-careful+Polypolish	3
ATCC_14035_Vibrio_cholerae	11.2	Polypolish	0
ATCC_14035_Vibrio_cholerae	11.2	Polypolish-careful	0
ATCC_14035_Vibrio_cholerae	11.2	pypolca	17
ATCC_14035_Vibrio_cholerae	11.2	pypolca-careful	0
ATCC_14035_Vibrio_cholerae	11.2	HyPo	53
ATCC_14035_Vibrio_cholerae	11.2	FMLRC2	1418
ATCC_14035_Vibrio_cholerae	11.2	NextPolish	226
ATCC_14035_Vibrio_cholerae	11.2	Polypolish+pypolca	17
ATCC_14035_Vibrio_cholerae	11.2	Polypolish-careful+pypolca-careful	0
ATCC_14035_Vibrio_cholerae	11.2	Polypolish-careful+pypolca	17
ATCC_14035_Vibrio_cholerae	11.2	Polypolish+pypolca-careful	0
ATCC_14035_Vibrio_cholerae	11.2	pypolca+Polypolish	17
ATCC_14035_Vibrio_cholerae	11.2	pypolca-careful+Polypolish-careful	0
ATCC_14035_Vibrio_cholerae	11.2	pypolca+Polypolish-careful	17
ATCC_14035_Vibrio_cholerae	11.2	pypolca-careful+Polypolish	0
ATCC_17802_Vibrio_parahaemolyticus	11.2	Polypolish	0
ATCC_17802_Vibrio_parahaemolyticus	11.2	Polypolish-careful	0
ATCC_17802_Vibrio_parahaemolyticus	11.2	pypolca	25
ATCC_17802_Vibrio_parahaemolyticus	11.2	pypolca-careful	0
ATCC_17802_Vibrio_parahaemolyticus	11.2	HyPo	104
ATCC_17802_Vibrio_parahaemolyticus	11.2	FMLRC2	1121
ATCC_17802_Vibrio_parahaemolyticus	11.2	NextPolish	414
ATCC_17802_Vibrio_parahaemolyticus	11.2	Polypolish+pypolca	25
ATCC_17802_Vibrio_parahaemolyticus	11.2	Polypolish-careful+pypolca-careful	0
ATCC_17802_Vibrio_parahaemolyticus	11.2	Polypolish-careful+pypolca	25
ATCC_17802_Vibrio_parahaemolyticus	11.2	Polypolish+pypolca-careful	0
ATCC_17802_Vibrio_parahaemolyticus	11.2	pypolca+Polypolish	25
ATCC_17802_Vibrio_parahaemolyticus	11.2	pypolca-careful+Polypolish-careful	0
ATCC_17802_Vibrio_parahaemolyticus	11.2	pypolca+Polypolish-careful	25
ATCC_17802_Vibrio_parahaemolyticus	11.2	pypolca-careful+Polypolish	0
ATCC_19119_Listeria_ivanovii	11.2	Polypolish	3
ATCC_19119_Listeria_ivanovii	11.2	Polypolish-careful	3
ATCC_19119_Listeria_ivanovii	11.2	pypolca	26
ATCC_19119_Listeria_ivanovii	11.2	pypolca-careful	3
ATCC_19119_Listeria_ivanovii	11.2	HyPo	48
ATCC_19119_Listeria_ivanovii	11.2	FMLRC2	841
ATCC_19119_Listeria_ivanovii	11.2	NextPolish	233
ATCC_19119_Listeria_ivanovii	11.2	Polypolish+pypolca	26
ATCC_19119_Listeria_ivanovii	11.2	Polypolish-careful+pypolca-careful	3
ATCC_19119_Listeria_ivanovii	11.2	Polypolish-careful+pypolca	26
ATCC_19119_Listeria_ivanovii	11.2	Polypolish+pypolca-careful	3
ATCC_19119_Listeria_ivanovii	11.2	pypolca+Polypolish	26
ATCC_19119_Listeria_ivanovii	11.2	pypolca-careful+Polypolish-careful	3
ATCC_19119_Listeria_ivanovii	11.2	pypolca+Polypolish-careful	26
ATCC_19119_Listeria_ivanovii	11.2	pypolca-careful+Polypolish	3
ATCC_25922_Escherichia_coli	11.2	Polypolish	1
ATCC_25922_Escherichia_coli	11.2	Polypolish-careful	1
ATCC_25922_Escherichia_coli	11.2	pypolca	36
ATCC_25922_Escherichia_coli	11.2	pypolca-careful	1
ATCC_25922_Escherichia_coli	11.2	HyPo	137
ATCC_25922_Escherichia_coli	11.2	FMLRC2	1625
ATCC_25922_Escherichia_coli	11.2	NextPolish	419
ATCC_25922_Escherichia_coli	11.2	Polypolish+pypolca	36
ATCC_25922_Escherichia_coli	11.2	Polypolish-careful+pypolca-careful	1
ATCC_25922_Escherichia_coli	11.2	Polypolish-careful+pypolca	36
ATCC_25922_Escherichia_coli	11.2	Polypolish+pypolca-careful	1
ATCC_25922_Escherichia_coli	11.2	pypolca+Polypolish	36
ATCC_25922_Escherichia_coli	11.2	pypolca-careful+Polypolish-careful	1
ATCC_25922_Escherichia_coli	11.2	pypolca+Polypolish-careful	36
ATCC_25922_Escherichia_coli	11.2	pypolca-careful+Polypolish	1
ATCC_33560_Campylobacter_jejuni	11.2	Polypolish	2
ATCC_33560_Campylobacter_jejuni	11.2	Polypolish-careful	2
ATCC_33560_Campylobacter_jejuni	11.2	pypolca	10
ATCC_33560_Campylobacter_jejuni	11.2	pypolca-careful	0
ATCC_33560_Campylobacter_jejuni	11.2	HyPo	28
ATCC_33560_Campylobacter_jejuni	11.2	FMLRC2	576
ATCC_33560_Campylobacter_jejuni	11.2	NextPolish	91
ATCC_33560_Campylobacter_jejuni	11.2	Polypolish+pypolca	10
ATCC_33560_Campylobacter_jejuni	11.2	Polypolish-careful+pypolca-careful	0
ATCC_33560_Campylobacter_jejuni	11.2	Polypolish-careful+pypolca	10
ATCC_33560_Campylobacter_jejuni	11.2	Polypolish+pypolca-careful	0
ATCC_33560_Campylobacter_jejuni	11.2	pypolca+Polypolish	10
ATCC_33560_Campylobacter_jejuni	11.2	pypolca-careful+Polypolish-careful	0
ATCC_33560_Campylobacter_jejuni	11.2	pypolca+Polypolish-careful	10
ATCC_33560_Campylobacter_jejuni	11.2	pypolca-careful+Polypolish	0
ATCC_35221_Campylobacter_lari	11.2	Polypolish	5
ATCC_35221_Campylobacter_lari	11.2	Polypolish-careful	4
ATCC_35221_Campylobacter_lari	11.2	pypolca	3
ATCC_35221_Campylobacter_lari	11.2	pypolca-careful	4
ATCC_35221_Campylobacter_lari	11.2	HyPo	24
ATCC_35221_Campylobacter_lari	11.2	FMLRC2	614
ATCC_35221_Campylobacter_lari	11.2	NextPolish	57
ATCC_35221_Campylobacter_lari	11.2	Polypolish+pypolca	4
ATCC_35221_Campylobacter_lari	11.2	Polypolish-careful+pypolca-careful	4
ATCC_35221_Campylobacter_lari	11.2	Polypolish-careful+pypolca	3
ATCC_35221_Campylobacter_lari	11.2	Polypolish+pypolca-careful	5
ATCC_35221_Campylobacter_lari	11.2	pypolca+Polypolish	4
ATCC_35221_Campylobacter_lari	11.2	pypolca-careful+Polypolish-careful	4
ATCC_35221_Campylobacter_lari	11.2	pypolca+Polypolish-careful	3
ATCC_35221_Campylobacter_lari	11.2	pypolca-careful+Polypolish	5
ATCC_35897_Listeria_welshimeri	11.2	Polypolish	1
ATCC_35897_Listeria_welshimeri	11.2	Polypolish-careful	1
ATCC_35897_Listeria_welshimeri	11.2	pypolca	15
ATCC_35897_Listeria_welshimeri	11.2	pypolca-careful	1
ATCC_35897_Listeria_welshimeri	11.2	HyPo	33
ATCC_35897_Listeria_welshimeri	11.2	FMLRC2	477
ATCC_35897_Listeria_welshimeri	11.2	NextPolish	140
ATCC_35897_Listeria_welshimeri	11.2	Polypolish+pypolca	15
ATCC_35897_Listeria_welshimeri	11.2	Polypolish-careful+pypolca-careful	1
ATCC_35897_Listeria_welshimeri	11.2	Polypolish-careful+pypolca	15
ATCC_35897_Listeria_welshimeri	11.2	Polypolish+pypolca-careful	1
ATCC_35897_Listeria_welshimeri	11.2	pypolca+Polypolish	15
ATCC_35897_Listeria_welshimeri	11.2	pypolca-careful+Polypolish-careful	1
ATCC_35897_Listeria_welshimeri	11.2	pypolca+Polypolish-careful	15
ATCC_35897_Listeria_welshimeri	11.2	pypolca-careful+Polypolish	1
ATCC_BAA-679_Listeria_monocytogenes	11.2	Polypolish	0
ATCC_BAA-679_Listeria_monocytogenes	11.2	Polypolish-careful	0
ATCC_BAA-679_Listeria_monocytogenes	11.2	pypolca	14
ATCC_BAA-679_Listeria_monocytogenes	11.2	pypolca-careful	0
ATCC_BAA-679_Listeria_monocytogenes	11.2	HyPo	34
ATCC_BAA-679_Listeria_monocytogenes	11.2	FMLRC2	350
ATCC_BAA-679_Listeria_monocytogenes	11.2	NextPolish	181
ATCC_BAA-679_Listeria_monocytogenes	11.2	Polypolish+pypolca	14
ATCC_BAA-679_Listeria_monocytogenes	11.2	Polypolish-careful+pypolca-careful	0
ATCC_BAA-679_Listeria_monocytogenes	11.2	Polypolish-careful+pypolca	14
ATCC_BAA-679_Listeria_monocytogenes	11.2	Polypolish+pypolca-careful	0
ATCC_BAA-679_Listeria_monocytogenes	11.2	pypolca+Polypolish	14
ATCC_BAA-679_Listeria_monocytogenes	11.2	pypolca-careful+Polypolish-careful	0
ATCC_BAA-679_Listeria_monocytogenes	11.2	pypolca+Polypolish-careful	14
ATCC_BAA-679_Listeria_monocytogenes	11.2	pypolca-careful+Polypolish	0
ATCC_10708_Salmonella_enterica	11.3	Polypolish	2
ATCC_10708_Salmonella_enterica	11.3	Polypolish-careful	2
ATCC_10708_Salmonella_enterica	11.3	pypolca	19
ATCC_10708_Salmonella_enterica	11.3	pypolca-careful	1
ATCC_10708_Salmonella_enterica	11.3	HyPo	148
ATCC_10708_Salmonella_enterica	11.3	FMLRC2	1336
ATCC_10708_Salmonella_enterica	11.3	NextPolish	408
ATCC_10708_Salmonella_enterica	11.3	Polypolish+pypolca	19
ATCC_10708_Salmonella_enterica	11.3	Polypolish-careful+pypolca-careful	1
ATCC_10708_Salmonella_enterica	11.3	Polypolish-careful+pypolca	19
ATCC_10708_Salmonella_enterica	11.3	Polypolish+pypolca-careful	1
ATCC_10708_Salmonella_enterica	11.3	pypolca+Polypolish	19
ATCC_10708_Salmonella_enterica	11.3	pypolca-careful+Polypolish-careful	1
ATCC_10708_Salmonella_enterica	11.3	pypolca+Polypolish-careful	19
ATCC_10708_Salmonella_enterica	11.3	pypolca-careful+Polypolish	1
ATCC_14035_Vibrio_cholerae	11.3	Polypolish	0
ATCC_14035_Vibrio_cholerae	11.3	Polypolish-careful	0
ATCC_14035_Vibrio_cholerae	11.3	pypolca	16
ATCC_14035_Vibrio_cholerae	11.3	pypolca-careful	0
ATCC_14035_Vibrio_cholerae	11.3	HyPo	82
ATCC_14035_Vibrio_cholerae	11.3	FMLRC2	1031
ATCC_14035_Vibrio_cholerae	11.3	NextPolish	202
ATCC_14035_Vibrio_cholerae	11.3	Polypolish+pypolca	16
ATCC_14035_Vibrio_cholerae	11.3	Polypolish-careful+pypolca-careful	0
ATCC_14035_Vibrio_cholerae	11.3	Polypolish-careful+pypolca	16
ATCC_14035_Vibrio_cholerae	11.3	Polypolish+pypolca-careful	0
ATCC_14035_Vibrio_cholerae	11.3	pypolca+Polypolish	16
ATCC_14035_Vibrio_cholerae	11.3	pypolca-careful+Polypolish-careful	0
ATCC_14035_Vibrio_cholerae	11.3	pypolca+Polypolish-careful	16
ATCC_14035_Vibrio_cholerae	11.3	pypolca-careful+Polypolish	0
ATCC_17802_Vibrio_parahaemolyticus	11.3	Polypolish	2
ATCC_17802_Vibrio_parahaemolyticus	11.3	Polypolish-careful	2
ATCC_17802_Vibrio_parahaemolyticus	11.3	pypolca	24
ATCC_17802_Vibrio_parahaemolyticus	11.3	pypolca-careful	2
ATCC_17802_Vibrio_parahaemolyticus	11.3	HyPo	96
ATCC_17802_Vibrio_parahaemolyticus	11.3	FMLRC2	1464
ATCC_17802_Vibrio_parahaemolyticus	11.3	NextPolish	343
ATCC_17802_Vibrio_parahaemolyticus	11.3	Polypolish+pypolca	24
ATCC_17802_Vibrio_parahaemolyticus	11.3	Polypolish-careful+pypolca-careful	2
ATCC_17802_Vibrio_parahaemolyticus	11.3	Polypolish-careful+pypolca	24
ATCC_17802_Vibrio_parahaemolyticus	11.3	Polypolish+pypolca-careful	2
ATCC_17802_Vibrio_parahaemolyticus	11.3	pypolca+Polypolish	24
ATCC_17802_Vibrio_parahaemolyticus	11.3	pypolca-careful+Polypolish-careful	2
ATCC_17802_Vibrio_parahaemolyticus	11.3	pypolca+Polypolish-careful	24
ATCC_17802_Vibrio_parahaemolyticus	11.3	pypolca-careful+Polypolish	2
ATCC_19119_Listeria_ivanovii	11.3	Polypolish	5
ATCC_19119_Listeria_ivanovii	11.3	Polypolish-careful	5
ATCC_19119_Listeria_ivanovii	11.3	pypolca	14
ATCC_19119_Listeria_ivanovii	11.3	pypolca-careful	4
ATCC_19119_Listeria_ivanovii	11.3	HyPo	76
ATCC_19119_Listeria_ivanovii	11.3	FMLRC2	827
ATCC_19119_Listeria_ivanovii	11.3	NextPolish	271
ATCC_19119_Listeria_ivanovii	11.3	Polypolish+pypolca	14
ATCC_19119_Listeria_ivanovii	11.3	Polypolish-careful+pypolca-careful	4
ATCC_19119_Listeria_ivanovii	11.3	Polypolish-careful+pypolca	14
ATCC_19119_Listeria_ivanovii	11.3	Polypolish+pypolca-careful	4
ATCC_19119_Listeria_ivanovii	11.3	pypolca+Polypolish	14
ATCC_19119_Listeria_ivanovii	11.3	pypolca-careful+Polypolish-careful	4
ATCC_19119_Listeria_ivanovii	11.3	pypolca+Polypolish-careful	14
ATCC_19119_Listeria_ivanovii	11.3	pypolca-careful+Polypolish	4
ATCC_25922_Escherichia_coli	11.3	Polypolish	1
ATCC_25922_Escherichia_coli	11.3	Polypolish-careful	1
ATCC_25922_Escherichia_coli	11.3	pypolca	34
ATCC_25922_Escherichia_coli	11.3	pypolca-careful	1
ATCC_25922_Escherichia_coli	11.3	HyPo	144
ATCC_25922_Escherichia_coli	11.3	FMLRC2	1564
ATCC_25922_Escherichia_coli	11.3	NextPolish	456
ATCC_25922_Escherichia_coli	11.3	Polypolish+pypolca	34
ATCC_25922_Escherichia_coli	11.3	Polypolish-careful+pypolca-careful	1
ATCC_25922_Escherichia_coli	11.3	Polypolish-careful+pypolca	34
ATCC_25922_Escherichia_coli	11.3	Polypolish+pypolca-careful	1
ATCC_25922_Escherichia_coli	11.3	pypolca+Polypolish	34
ATCC_25922_Escherichia_coli	11.3	pypolca-careful+Polypolish-careful	1
ATCC_25922_Escherichia_coli	11.3	pypolca+Polypolish-careful	34
ATCC_25922_Escherichia_coli	11.3	pypolca-careful+Polypolish	1
ATCC_33560_Campylobacter_jejuni	11.3	Polypolish	2
ATCC_33560_Campylobacter_jejuni	11.3	Polypolish-careful	2
ATCC_33560_Campylobacter_jejuni	11.3	pypolca	8
ATCC_33560_Campylobacter_jejuni	11.3	pypolca-careful	2
ATCC_33560_Campylobacter_jejuni	11.3	HyPo	36
ATCC_33560_Campylobacter_jejuni	11.3	FMLRC2	862
ATCC_33560_Campylobacter_jejuni	11.3	NextPolish	85
ATCC_33560_Campylobacter_jejuni	11.3	Polypolish+pypolca	8
ATCC_33560_Campylobacter_jejuni	11.3	Polypolish-careful+pypolca-careful	2
ATCC_33560_Campylobacter_jejuni	11.3	Polypolish-careful+pypolca	8
ATCC_33560_Campylobacter_jejuni	11.3	Polypolish+pypolca-careful	2
ATCC_33560_Campylobacter_jejuni	11.3	pypolca+Polypolish	8
ATCC_33560_Campylobacter_jejuni	11.3	pypolca-careful+Polypolish-careful	2
ATCC_33560_Campylobacter_jejuni	11.3	pypolca+Polypolish-careful	8
ATCC_33560_Campylobacter_jejuni	11.3	pypolca-careful+Polypolish	2
ATCC_35221_Campylobacter_lari	11.3	Polypolish	6
ATCC_35221_Campylobacter_lari	11.3	Polypolish-careful	6
ATCC_35221_Campylobacter_lari	11.3	pypolca	7
ATCC_35221_Campylobacter_lari	11.3	pypolca-careful	3
ATCC_35221_Campylobacter_lari	11.3	HyPo	19
ATCC_35221_Campylobacter_lari	11.3	FMLRC2	925
ATCC_35221_Campylobacter_lari	11.3	NextPolish	50
ATCC_35221_Campylobacter_lari	11.3	Polypolish+pypolca	7
ATCC_35221_Campylobacter_lari	11.3	Polypolish-careful+pypolca-careful	3
ATCC_35221_Campylobacter_lari	11.3	Polypolish-careful+pypolca	7
ATCC_35221_Campylobacter_lari	11.3	Polypolish+pypolca-careful	3
ATCC_35221_Campylobacter_lari	11.3	pypolca+Polypolish	7
ATCC_35221_Campylobacter_lari	11.3	pypolca-careful+Polypolish-careful	3
ATCC_35221_Campylobacter_lari	11.3	pypolca+Polypolish-careful	7
ATCC_35221_Campylobacter_lari	11.3	pypolca-careful+Polypolish	3
ATCC_35897_Listeria_welshimeri	11.3	Polypolish	1
ATCC_35897_Listeria_welshimeri	11.3	Polypolish-careful	1
ATCC_35897_Listeria_welshimeri	11.3	pypolca	6
ATCC_35897_Listeria_welshimeri	11.3	pypolca-careful	0
ATCC_35897_Listeria_welshimeri	11.3	HyPo	31
ATCC_35897_Listeria_welshimeri	11.3	FMLRC2	491
ATCC_35897_Listeria_welshimeri	11.3	NextPolish	117
ATCC_35897_Listeria_welshimeri	11.3	Polypolish+pypolca	6
ATCC_35897_Listeria_welshimeri	11.3	Polypolish-careful+pypolca-careful	0
ATCC_35897_Listeria_welshimeri	11.3	Polypolish-careful+pypolca	6
ATCC_35897_Listeria_welshimeri	11.3	Polypolish+pypolca-careful	0
ATCC_35897_Listeria_welshimeri	11.3	pypolca+Polypolish	6
ATCC_35897_Listeria_welshimeri	11.3	pypolca-careful+Polypolish-careful	0
ATCC_35897_Listeria_welshimeri	11.3	pypolca+Polypolish-careful	6
ATCC_35897_Listeria_welshimeri	11.3	pypolca-careful+Polypolish	0
ATCC_BAA-679_Listeria_monocytogenes	11.3	Polypolish	0
ATCC_BAA-679_Listeria_monocytogenes	11.3	Polypolish-careful	0
ATCC_BAA-679_Listeria_monocytogenes	11.3	pypolca	5
ATCC_BAA-679_Listeria_monocytogenes	11.3	pypolca-careful	0
ATCC_BAA-679_Listeria_monocytogenes	11.3	HyPo	47
ATCC_BAA-679_Listeria_monocytogenes	11.3	FMLRC2	404
ATCC_BAA-679_Listeria_monocytogenes	11.3	NextPolish	175
ATCC_BAA-679_Listeria_monocytogenes	11.3	Polypolish+pypolca	5
ATCC_BAA-679_Listeria_monocytogenes	11.3	Polypolish-careful+pypolca-careful	0
ATCC_BAA-679_Listeria_monocytogenes	11.3	Polypolish-careful+pypolca	5
ATCC_BAA-679_Listeria_monocytogenes	11.3	Polypolish+pypolca-careful	0
ATCC_BAA-679_Listeria_monocytogenes	11.3	pypolca+Polypolish	5
ATCC_BAA-679_Listeria_monocytogenes	11.3	pypolca-careful+Polypolish-careful	0
ATCC_BAA-679_Listeria_monocytogenes	11.3	pypolca+Polypolish-careful	5
ATCC_BAA-679_Listeria_monocytogenes	11.3	pypolca-careful+Polypolish	0
ATCC_10708_Salmonella_enterica	11.4	Polypolish	2
ATCC_10708_Salmonella_enterica	11.4	Polypolish-careful	1
ATCC_10708_Salmonella_enterica	11.4	pypolca	23
ATCC_10708_Salmonella_enterica	11.4	pypolca-careful	1
ATCC_10708_Salmonella_enterica	11.4	HyPo	116
ATCC_10708_Salmonella_enterica	11.4	FMLRC2	1055
ATCC_10708_Salmonella_enterica	11.4	NextPolish	324
ATCC_10708_Salmonella_enterica	11.4	Polypolish+pypolca	24
ATCC_10708_Salmonella_enterica	11.4	Polypolish-careful+pypolca-careful	1
ATCC_10708_Salmonella_enterica	11.4	Polypolish-careful+pypolca	23
ATCC_10708_Salmonella_enterica	11.4	Polypolish+pypolca-careful	2
ATCC_10708_Salmonella_enterica	11.4	pypolca+Polypolish	24
ATCC_10708_Salmonella_enterica	11.4	pypolca-careful+Polypolish-careful	1
ATCC_10708_Salmonella_enterica	11.4	pypolca+Polypolish-careful	23
ATCC_10708_Salmonella_enterica	11.4	pypolca-careful+Polypolish	2
ATCC_14035_Vibrio_cholerae	11.4	Polypolish	0
ATCC_14035_Vibrio_cholerae	11.4	Polypolish-careful	0
ATCC_14035_Vibrio_cholerae	11.4	pypolca	11
ATCC_14035_Vibrio_cholerae	11.4	pypolca-careful	0
ATCC_14035_Vibrio_cholerae	11.4	HyPo	68
ATCC_14035_Vibrio_cholerae	11.4	FMLRC2	1442
ATCC_14035_Vibrio_cholerae	11.4	NextPolish	241
ATCC_14035_Vibrio_cholerae	11.4	Polypolish+pypolca	11
ATCC_14035_Vibrio_cholerae	11.4	Polypolish-careful+pypolca-careful	0
ATCC_14035_Vibrio_cholerae	11.4	Polypolish-careful+pypolca	11
ATCC_14035_Vibrio_cholerae	11.4	Polypolish+pypolca-careful	0
ATCC_14035_Vibrio_cholerae	11.4	pypolca+Polypolish	11
ATCC_14035_Vibrio_cholerae	11.4	pypolca-careful+Polypolish-careful	0
ATCC_14035_Vibrio_cholerae	11.4	pypolca+Polypolish-careful	11
ATCC_14035_Vibrio_cholerae	11.4	pypolca-careful+Polypolish	0
ATCC_17802_Vibrio_parahaemolyticus	11.4	Polypolish	0
ATCC_17802_Vibrio_parahaemolyticus	11.4	Polypolish-careful	0
ATCC_17802_Vibrio_parahaemolyticus	11.4	pypolca	17
ATCC_17802_Vibrio_parahaemolyticus	11.4	pypolca-careful	0
ATCC_17802_Vibrio_parahaemolyticus	11.4	HyPo	126
ATCC_17802_Vibrio_parahaemolyticus	11.4	FMLRC2	1093
ATCC_17802_Vibrio_parahaemolyticus	11.4	NextPolish	336
ATCC_17802_Vibrio_parahaemolyticus	11.4	Polypolish+pypolca	17
ATCC_17802_Vibrio_parahaemolyticus	11.4	Polypolish-careful+pypolca-careful	0
ATCC_17802_Vibrio_parahaemolyticus	11.4	Polypolish-careful+pypolca	17
ATCC_17802_Vibrio_parahaemolyticus	11.4	Polypolish+pypolca-careful	0
ATCC_17802_Vibrio_parahaemolyticus	11.4	pypolca+Polypolish	17
ATCC_17802_Vibrio_parahaemolyticus	11.4	pypolca-careful+Polypolish-careful	0
ATCC_17802_Vibrio_parahaemolyticus	11.4	pypolca+Polypolish-careful	17
ATCC_17802_Vibrio_parahaemolyticus	11.4	pypolca-careful+Polypolish	0
ATCC_19119_Listeria_ivanovii	11.4	Polypolish	4
ATCC_19119_Listeria_ivanovii	11.4	Polypolish-careful	4
ATCC_19119_Listeria_ivanovii	11.4	pypolca	25
ATCC_19119_Listeria_ivanovii	11.4	pypolca-careful	4
ATCC_19119_Listeria_ivanovii	11.4	HyPo	78
ATCC_19119_Listeria_ivanovii	11.4	FMLRC2	777
ATCC_19119_Listeria_ivanovii	11.4	NextPolish	198
ATCC_19119_Listeria_ivanovii	11.4	Polypolish+pypolca	25
ATCC_19119_Listeria_ivanovii	11.4	Polypolish-careful+pypolca-careful	4
ATCC_19119_Listeria_ivanovii	11.4	Polypolish-careful+pypolca	25
ATCC_19119_Listeria_ivanovii	11.4	Polypolish+pypolca-careful	4
ATCC_19119_Listeria_ivanovii	11.4	pypolca+Polypolish	25
ATCC_19119_Listeria_ivanovii	11.4	pypolca-careful+Polypolish-careful	4
ATCC_19119_Listeria_ivanovii	11.4	pypolca+Polypolish-careful	25
ATCC_19119_Listeria_ivanovii	11.4	pypolca-careful+Polypolish	4
ATCC_25922_Escherichia_coli	11.4	Polypolish	4
ATCC_25922_Escherichia_coli	11.4	Polypolish-careful	1
ATCC_25922_Escherichia_coli	11.4	pypolca	31
ATCC_25922_Escherichia_coli	11.4	pypolca-careful	0
ATCC_25922_Escherichia_coli	11.4	HyPo	126
ATCC_25922_Escherichia_coli	11.4	FMLRC2	1988
ATCC_25922_Escherichia_coli	11.4	NextPolish	385
ATCC_25922_Escherichia_coli	11.4	Polypolish+pypolca	34
ATCC_25922_Escherichia_coli	11.4	Polypolish-careful+pypolca-careful	0
ATCC_25922_Escherichia_coli	11.4	Polypolish-careful+pypolca	31
ATCC_25922_Escherichia_coli	11.4	Polypolish+pypolca-careful	3
ATCC_25922_Escherichia_coli	11.4	pypolca+Polypolish	34
ATCC_25922_Escherichia_coli	11.4	pypolca-careful+Polypolish-careful	0
ATCC_25922_Escherichia_coli	11.4	pypolca+Polypolish-careful	31
ATCC_25922_Escherichia_coli	11.4	pypolca-careful+Polypolish	3
ATCC_33560_Campylobacter_jejuni	11.4	Polypolish	2
ATCC_33560_Campylobacter_jejuni	11.4	Polypolish-careful	2
ATCC_33560_Campylobacter_jejuni	11.4	pypolca	7
ATCC_33560_Campylobacter_jejuni	11.4	pypolca-careful	0
ATCC_33560_Campylobacter_jejuni	11.4	HyPo	21
ATCC_33560_Campylobacter_jejuni	11.4	FMLRC2	1064
ATCC_33560_Campylobacter_jejuni	11.4	NextPolish	86
ATCC_33560_Campylobacter_jejuni	11.4	Polypolish+pypolca	7
ATCC_33560_Campylobacter_jejuni	11.4	Polypolish-careful+pypolca-careful	0
ATCC_33560_Campylobacter_jejuni	11.4	Polypolish-careful+pypolca	7
ATCC_33560_Campylobacter_jejuni	11.4	Polypolish+pypolca-careful	0
ATCC_33560_Campylobacter_jejuni	11.4	pypolca+Polypolish	7
ATCC_33560_Campylobacter_jejuni	11.4	pypolca-careful+Polypolish-careful	0
ATCC_33560_Campylobacter_jejuni	11.4	pypolca+Polypolish-careful	7
ATCC_33560_Campylobacter_jejuni	11.4	pypolca-careful+Polypolish	0
ATCC_35221_Campylobacter_lari	11.4	Polypolish	5
ATCC_35221_Campylobacter_lari	11.4	Polypolish-careful	5
ATCC_35221_Campylobacter_lari	11.4	pypolca	4
ATCC_35221_Campylobacter_lari	11.4	pypolca-careful	2
ATCC_35221_Campylobacter_lari	11.4	HyPo	21
ATCC_35221_Campylobacter_lari	11.4	FMLRC2	576
ATCC_35221_Campylobacter_lari	11.4	NextPolish	65
ATCC_35221_Campylobacter_lari	11.4	Polypolish+pypolca	4
ATCC_35221_Campylobacter_lari	11.4	Polypolish-careful+pypolca-careful	2
ATCC_35221_Campylobacter_lari	11.4	Polypolish-careful+pypolca	4
ATCC_35221_Campylobacter_lari	11.4	Polypolish+pypolca-careful	2
ATCC_35221_Campylobacter_lari	11.4	pypolca+Polypolish	4
ATCC_35221_Campylobacter_lari	11.4	pypolca-careful+Polypolish-careful	2
ATCC_35221_Campylobacter_lari	11.4	pypolca+Polypolish-careful	4
ATCC_35221_Campylobacter_lari	11.4	pypolca-careful+Polypolish	2
ATCC_35897_Listeria_welshimeri	11.4	Polypolish	1
ATCC_35897_Listeria_welshimeri	11.4	Polypolish-careful	1
ATCC_35897_Listeria_welshimeri	11.4	pypolca	13
ATCC_35897_Listeria_welshimeri	11.4	pypolca-careful	0
ATCC_35897_Listeria_welshimeri	11.4	HyPo	33
ATCC_35897_Listeria_welshimeri	11.4	FMLRC2	437
ATCC_35897_Listeria_welshimeri	11.4	NextPolish	116
ATCC_35897_Listeria_welshimeri	11.4	Polypolish+pypolca	13
ATCC_35897_Listeria_welshimeri	11.4	Polypolish-careful+pypolca-careful	0
ATCC_35897_Listeria_welshimeri	11.4	Polypolish-careful+pypolca	13
ATCC_35897_Listeria_welshimeri	11.4	Polypolish+pypolca-careful	0
ATCC_35897_Listeria_welshimeri	11.4	pypolca+Polypolish	13
ATCC_35897_Listeria_welshimeri	11.4	pypolca-careful+Polypolish-careful	0
ATCC_35897_Listeria_welshimeri	11.4	pypolca+Polypolish-careful	13
ATCC_35897_Listeria_welshimeri	11.4	pypolca-careful+Polypolish	0
ATCC_BAA-679_Listeria_monocytogenes	11.4	Polypolish	0
ATCC_BAA-679_Listeria_monocytogenes	11.4	Polypolish-careful	0
ATCC_BAA-679_Listeria_monocytogenes	11.4	pypolca	15
ATCC_BAA-679_Listeria_monocytogenes	11.4	pypolca-careful	0
ATCC_BAA-679_Listeria_monocytogenes	11.4	HyPo	50
ATCC_BAA-679_Listeria_monocytogenes	11.4	FMLRC2	467
ATCC_BAA-679_Listeria_monocytogenes	11.4	NextPolish	205
ATCC_BAA-679_Listeria_monocytogenes	11.4	Polypolish+pypolca	15
ATCC_BAA-679_Listeria_monocytogenes	11.4	Polypolish-careful+pypolca-careful	0
